Type,Latitude,Longitude
BusStops	,-27.524961	,153.004542
BusStops	,-27.524845	,153.003371
BusStops	,-27.524566	,153.00041
BusStops	,-27.485111	,152.9588
BusStops	,-27.585373	,153.021154
BusStops	,-27.588027	,153.021082
BusStops	,-27.4925	,153.063322
BusStops	,-27.493222	,153.061713
BusStops	,-27.557163	,153.101789
BusStops	,-27.554994	,153.10358
BusStops	,-27.553242	,153.104758
BusStops	,-27.552771	,153.10453
BusStops	,-27.55607	,153.103503
BusStops	,-27.560289	,153.103281
BusStops	,-27.558266	,153.101041
BusStops	,-27.557427	,153.10188
BusStops	,-27.557431	,153.098007
BusStops	,-27.530343	,152.911688
BusStops	,-27.498004	,152.989705
BusStops	,-27.498584	,152.987797
BusStops	,-27.496939	,152.984213
BusStops	,-27.496679	,152.982073
BusStops	,-27.496335	,152.980422
BusStops	,-27.495499	,152.979208
BusStops	,-27.495233	,152.977702
BusStops	,-27.504042	,152.961085
BusStops	,-27.494429	,153.006141
BusStops	,-27.494704	,153.006325
BusStops	,-27.450982	,153.177156
BusStops	,-27.593662	,152.950067
BusStops	,-27.591247	,152.959473
BusStops	,-27.591192	,152.959257
BusStops	,-27.5809	,152.956997
BusStops	,-27.593997	,152.991523
BusStops	,-27.594	,152.991043
BusStops	,-27.60564	,153.002572
BusStops	,-27.470712	,153.024275
BusStops	,-27.457653	,153.180613
BusStops	,-27.472103	,153.02567
BusStops	,-27.446552	,152.95957
BusStops	,-27.445966	,152.956772
BusStops	,-27.445003	,152.949973
BusStops	,-27.444444	,152.947536
BusStops	,-27.4432	,152.943293
BusStops	,-27.442172	,152.938736
BusStops	,-27.444415	,152.936636
BusStops	,-27.444443	,152.936311
BusStops	,-27.512402	,153.014509
BusStops	,-27.484672	,152.97842
BusStops	,-27.484837	,152.979523
BusStops	,-27.488973	,152.973395
BusStops	,-27.488354	,152.974779
BusStops	,-27.514953	,152.929192
BusStops	,-27.514076	,152.931029
BusStops	,-27.512725	,152.931192
BusStops	,-27.512516	,152.932701
BusStops	,-27.511464	,152.93376
BusStops	,-27.510493	,152.934961
BusStops	,-27.496924	,152.979975
BusStops	,-27.47913	,152.873027
BusStops	,-27.480386	,152.875255
BusStops	,-27.497485	,153.006796
BusStops	,-27.498095	,153.005506
BusStops	,-27.497087	,152.99888
BusStops	,-27.530053	,152.985029
BusStops	,-27.524071	,152.98062
BusStops	,-27.517835	,152.978124
BusStops	,-27.513959	,152.976554
BusStops	,-27.510164	,152.974904
BusStops	,-27.509234	,152.974324
BusStops	,-27.524635	,153.003773
BusStops	,-27.525228	,153.00481
BusStops	,-27.561528	,153.016066
BusStops	,-27.471319	,153.024695
BusStops	,-27.572949	,153.048015
BusStops	,-27.571164	,153.048363
BusStops	,-27.484287	,152.980107
BusStops	,-27.48289	,152.979983
BusStops	,-27.483472	,152.983662
BusStops	,-27.484857	,152.877949
BusStops	,-27.481951	,152.876206
BusStops	,-27.480076	,152.875041
BusStops	,-27.479191	,152.872832
BusStops	,-27.477846	,152.868988
BusStops	,-27.536668	,153.01421
BusStops	,-27.469856	,152.982714
BusStops	,-27.506238	,152.933745
BusStops	,-27.481911	,152.876487
BusStops	,-27.485121	,152.878249
BusStops	,-27.497801	,153.011174
BusStops	,-27.497948	,153.011147
BusStops	,-27.498143	,153.011113
BusStops	,-27.498305	,153.011085
BusStops	,-27.498519	,153.008237
BusStops	,-27.497654	,153.006628
BusStops	,-27.491351	,152.989659
BusStops	,-27.511017	,152.937477
BusStops	,-27.511487	,152.937418
BusStops	,-27.504261	,153.002533
BusStops	,-27.504776	,153.001038
BusStops	,-27.504039	,152.999146
BusStops	,-27.503623	,153.004371
BusStops	,-27.501886	,153.006644
BusStops	,-27.522198	,153.015178
BusStops	,-27.523082	,153.014987
BusStops	,-27.524938	,153.014437
BusStops	,-27.525399	,153.016761
BusStops	,-27.625226	,152.960373
BusStops	,-27.627004	,152.963535
BusStops	,-27.56866	,153.048823
BusStops	,-27.561155	,153.047195
BusStops	,-27.563832	,153.046631
BusStops	,-27.561299	,153.047104
BusStops	,-27.450057	,153.066658
BusStops	,-27.578412	,153.062899
BusStops	,-27.582525	,153.062178
BusStops	,-27.58493	,153.061727
BusStops	,-27.586136	,153.061472
BusStops	,-27.57423	,153.053343
BusStops	,-27.45035	,153.069774
BusStops	,-27.49196	,152.972228
BusStops	,-27.493071	,152.971032
BusStops	,-27.492634	,152.968169
BusStops	,-27.492548	,152.967369
BusStops	,-27.49282	,152.965733
BusStops	,-27.486019	,152.88052
BusStops	,-27.487634	,152.88406
BusStops	,-27.489729	,152.888638
BusStops	,-27.489506	,152.891761
BusStops	,-27.481516	,152.993959
BusStops	,-27.483771	,152.907947
BusStops	,-27.494033	,152.915391
BusStops	,-27.495765	,152.918546
BusStops	,-27.500435	,152.917687
BusStops	,-27.501234	,152.921976
BusStops	,-27.495471	,152.997393
BusStops	,-27.49719	,152.999917
BusStops	,-27.498044	,153.006
BusStops	,-27.499194	,153.010568
BusStops	,-27.500286	,153.009141
BusStops	,-27.511244	,152.947276
BusStops	,-27.509012	,152.947622
BusStops	,-27.627847	,152.966161
BusStops	,-27.627462	,152.968398
BusStops	,-27.596725	,153.004502
BusStops	,-27.60115	,153.008158
BusStops	,-27.616957	,153.009773
BusStops	,-27.615913	,153.014245
BusStops	,-27.624937	,153.013113
BusStops	,-27.624406	,153.00532
BusStops	,-27.583484	,153.021907
BusStops	,-27.50422	,152.961291
BusStops	,-27.501763	,152.957637
BusStops	,-27.574878	,153.057848
BusStops	,-27.575253	,153.060654
BusStops	,-27.575565	,153.062885
BusStops	,-27.575666	,153.062844
BusStops	,-27.575345	,153.060698
BusStops	,-27.574922	,153.057698
BusStops	,-27.55397	,153.079761
BusStops	,-27.55212	,153.079618
BusStops	,-27.537622	,153.07866
BusStops	,-27.470792	,153.024172
BusStops	,-27.470871	,153.02406
BusStops	,-27.492638	,152.968755
BusStops	,-27.492999	,152.971155
BusStops	,-27.494347	,152.971595
BusStops	,-27.494739	,152.969697
BusStops	,-27.49442	,152.967653
BusStops	,-27.496986	,152.924872
BusStops	,-27.496576	,152.927664
BusStops	,-27.502692	,152.931616
BusStops	,-27.505998	,152.933715
BusStops	,-27.510876	,153.010281
BusStops	,-27.510553	,153.008276
BusStops	,-27.507317	,152.929951
BusStops	,-27.507256	,152.939497
BusStops	,-27.507134	,152.948812
BusStops	,-27.517189	,152.94611
BusStops	,-27.50971	,152.943436
BusStops	,-27.507808	,152.938917
BusStops	,-27.501529	,153.006844
BusStops	,-27.502285	,152.996917
BusStops	,-27.501205	,152.996023
BusStops	,-27.498511	,152.979657
BusStops	,-27.498441	,152.979597
BusStops	,-27.504389	,153.002019
BusStops	,-27.499889	,153.009516
BusStops	,-27.499057	,153.010594
BusStops	,-27.494131	,153.004439
BusStops	,-27.494351	,153.003123
BusStops	,-27.494587	,153.000424
BusStops	,-27.49396	,152.997583
BusStops	,-27.493077	,152.995996
BusStops	,-27.503358	,152.975246
BusStops	,-27.530158	,152.911554
BusStops	,-27.529154	,152.917833
BusStops	,-27.470287	,153.02483
BusStops	,-27.470206	,153.02493
BusStops	,-27.470122	,153.025043
BusStops	,-27.510015	,153.112405
BusStops	,-27.504176	,153.113962
BusStops	,-27.541748	,153.094057
BusStops	,-27.537205	,153.101952
BusStops	,-27.543277	,153.121272
BusStops	,-27.636815	,152.987626
BusStops	,-27.471954	,153.023877
BusStops	,-27.473635	,153.026061
BusStops	,-27.497584	,152.972694
BusStops	,-27.501285	,152.971827
BusStops	,-27.501141	,152.971754
BusStops	,-27.500972	,152.971673
BusStops	,-27.49912	,152.972074
BusStops	,-27.499524	,152.971209
BusStops	,-27.498962	,152.977471
BusStops	,-27.495919	,152.978999
BusStops	,-27.551247	,152.942865
BusStops	,-27.534331	,153.015153
BusStops	,-27.531668	,153.017106
BusStops	,-27.494255	,152.947305
BusStops	,-27.506497	,152.952309
BusStops	,-27.501032	,152.950605
BusStops	,-27.497205	,152.950676
BusStops	,-27.495237	,152.951227
BusStops	,-27.497603	,152.953342
BusStops	,-27.499781	,152.955058
BusStops	,-27.501921	,152.958678
BusStops	,-27.510985	,152.955978
BusStops	,-27.492953	,152.989669
BusStops	,-27.494245	,152.990744
BusStops	,-27.525188	,152.918929
BusStops	,-27.515177	,152.927828
BusStops	,-27.497382	,152.985397
BusStops	,-27.498402	,152.987617
BusStops	,-27.497963	,152.989535
BusStops	,-27.501046	,152.991409
BusStops	,-27.510696	,152.990364
BusStops	,-27.508811	,152.993127
BusStops	,-27.509663	,152.994957
BusStops	,-27.523862	,153.017607
BusStops	,-27.523781	,153.018457
BusStops	,-27.474264	,153.026845
BusStops	,-27.473709	,153.026735
BusStops	,-27.474163	,153.028125
BusStops	,-27.580519	,153.124369
BusStops	,-27.593652	,153.036708
BusStops	,-27.595037	,153.036203
BusStops	,-27.58785	,153.037575
BusStops	,-27.588168	,153.037597
BusStops	,-27.401491	,152.983784
BusStops	,-27.586765	,153.061373
BusStops	,-27.586785	,153.061092
BusStops	,-27.488691	,152.975681
BusStops	,-27.489302	,152.977529
BusStops	,-27.489603	,152.979216
BusStops	,-27.489974	,152.982372
BusStops	,-27.4897	,152.9819
BusStops	,-27.490009	,152.993169
BusStops	,-27.491076	,152.991051
BusStops	,-27.553912	,152.934125
BusStops	,-27.492542	,152.902891
BusStops	,-27.492961	,152.910977
BusStops	,-27.52996	,153.019956
BusStops	,-27.495461	,152.98886
BusStops	,-27.531431	,152.907755
BusStops	,-27.532594	,152.903984
BusStops	,-27.535775	,152.901869
BusStops	,-27.541339	,152.893836
BusStops	,-27.541019	,152.894082
BusStops	,-27.538555	,152.898035
BusStops	,-27.533411	,152.90355
BusStops	,-27.497196	,153.036265
BusStops	,-27.502043	,153.006575
BusStops	,-27.503858	,153.004176
BusStops	,-27.55565	,152.888114
BusStops	,-27.550341	,152.88902
BusStops	,-27.507374	,152.940393
BusStops	,-27.509488	,152.985856
BusStops	,-27.507979	,152.984448
BusStops	,-27.506348	,152.982931
BusStops	,-27.50449	,152.980723
BusStops	,-27.502639	,152.982313
BusStops	,-27.502948	,152.987561
BusStops	,-27.579357	,153.023123
BusStops	,-27.579358	,153.022429
BusStops	,-27.510826	,152.990127
BusStops	,-27.51072	,152.988501
BusStops	,-27.530254	,153.021122
BusStops	,-27.53003	,153.019826
BusStops	,-27.525513	,153.022563
BusStops	,-27.51556	,153.014721
BusStops	,-27.515306	,153.012442
BusStops	,-27.514714	,153.011419
BusStops	,-27.514112	,153.010216
BusStops	,-27.493457	,152.950862
BusStops	,-27.496658	,152.959926
BusStops	,-27.511647	,153.006438
BusStops	,-27.509216	,153.003696
BusStops	,-27.509257	,153.002551
BusStops	,-27.495123	,152.986692
BusStops	,-27.495635	,152.9861
BusStops	,-27.49724	,152.985774
BusStops	,-27.496872	,152.985758
BusStops	,-27.495927	,152.98594
BusStops	,-27.493708	,152.984732
BusStops	,-27.547181	,152.934481
BusStops	,-27.552424	,152.934877
BusStops	,-27.492784	,152.989455
BusStops	,-27.491196	,152.989976
BusStops	,-27.490973	,152.991144
BusStops	,-27.514617	,152.93008
BusStops	,-27.548205	,152.889179
BusStops	,-27.555748	,152.888215
BusStops	,-27.559261	,152.887517
BusStops	,-27.563507	,152.876006
BusStops	,-27.564192	,152.869705
BusStops	,-27.445254	,153.020877
BusStops	,-27.444677	,153.01924
BusStops	,-27.538355	,153.019197
BusStops	,-27.540718	,153.017279
BusStops	,-27.540823	,153.015693
BusStops	,-27.542186	,153.015349
BusStops	,-27.397679	,152.960016
BusStops	,-27.393094	,152.94775
BusStops	,-27.391692	,152.948076
BusStops	,-27.38836	,152.950646
BusStops	,-27.534278	,152.935023
BusStops	,-27.503548	,152.974872
BusStops	,-27.49945	,152.975727
BusStops	,-27.503021	,152.987415
BusStops	,-27.502633	,152.983865
BusStops	,-27.504318	,152.980685
BusStops	,-27.504962	,153.020279
BusStops	,-27.50368	,153.022405
BusStops	,-27.502809	,153.02405
BusStops	,-27.502863	,153.023772
BusStops	,-27.503853	,153.022338
BusStops	,-27.507604	,153.019069
BusStops	,-27.387994	,152.953624
BusStops	,-27.388895	,152.950461
BusStops	,-27.486264	,152.90913
BusStops	,-27.48981	,152.909647
BusStops	,-27.494405	,152.909258
BusStops	,-27.497392	,152.912449
BusStops	,-27.505394	,152.914287
BusStops	,-27.510888	,152.918784
BusStops	,-27.509571	,152.92207
BusStops	,-27.513477	,152.94682
BusStops	,-27.549002	,152.943366
BusStops	,-27.548888	,152.943479
BusStops	,-27.444224	,153.016393
BusStops	,-27.445612	,153.016786
BusStops	,-27.447579	,153.016457
BusStops	,-27.447539	,153.015151
BusStops	,-27.587016	,153.020778
BusStops	,-27.583399	,153.021822
BusStops	,-27.583787	,153.024394
BusStops	,-27.583867	,153.024407
BusStops	,-27.453696	,152.993554
BusStops	,-27.52144	,152.956505
BusStops	,-27.524416	,152.956203
BusStops	,-27.511575	,152.972575
BusStops	,-27.520435	,152.975597
BusStops	,-27.526146	,152.978233
BusStops	,-27.525882	,152.977988
BusStops	,-27.520393	,152.975482
BusStops	,-27.511607	,152.97245
BusStops	,-27.461988	,152.977418
BusStops	,-27.459578	,152.978404
BusStops	,-27.529972	,152.983504
BusStops	,-27.498177	,152.942871
BusStops	,-27.509097	,152.994774
BusStops	,-27.390685	,152.948733
BusStops	,-27.392853	,152.947889
BusStops	,-27.397112	,152.956689
BusStops	,-27.396127	,152.950222
BusStops	,-27.453589	,152.975122
BusStops	,-27.451963	,152.976255
BusStops	,-27.453937	,152.978756
BusStops	,-27.449472	,152.977329
BusStops	,-27.408804	,153.004454
BusStops	,-27.489934	,152.993652
BusStops	,-27.48667	,152.992945
BusStops	,-27.550844	,152.943158
BusStops	,-27.552858	,152.943074
BusStops	,-27.559017	,152.951522
BusStops	,-27.555038	,152.958916
BusStops	,-27.553796	,152.959256
BusStops	,-27.53992	,152.953543
BusStops	,-27.50998	,152.955066
BusStops	,-27.510038	,152.955512
BusStops	,-27.492655	,152.902608
BusStops	,-27.556367	,152.932192
BusStops	,-27.555695	,152.927828
BusStops	,-27.531753	,152.963541
BusStops	,-27.534888	,152.965342
BusStops	,-27.538225	,152.969456
BusStops	,-27.531714	,152.963391
BusStops	,-27.532314	,152.967386
BusStops	,-27.503646	,152.977763
BusStops	,-27.503848	,152.978717
BusStops	,-27.492408	,152.994954
BusStops	,-27.515126	,152.954417
BusStops	,-27.500079	,153.036303
BusStops	,-27.504013	,153.037912
BusStops	,-27.500568	,152.940257
BusStops	,-27.503538	,152.939579
BusStops	,-27.506797	,152.942018
BusStops	,-27.472059	,153.005069
BusStops	,-27.471885	,153.00512
BusStops	,-27.467058	,153.001415
BusStops	,-27.466389	,153.001596
BusStops	,-27.465427	,153.004142
BusStops	,-27.46493	,153.005912
BusStops	,-27.503528	,152.98946
BusStops	,-27.476833	,152.991541
BusStops	,-27.509018	,153.006127
BusStops	,-27.506949	,153.005626
BusStops	,-27.508842	,153.006155
BusStops	,-27.510494	,153.008443
BusStops	,-27.510814	,153.01057
BusStops	,-27.506038	,153.010706
BusStops	,-27.50663	,153.006057
BusStops	,-27.460723	,152.980946
BusStops	,-27.465082	,152.982571
BusStops	,-27.513367	,153.006774
BusStops	,-27.561441	,153.068425
BusStops	,-27.555366	,152.925665
BusStops	,-27.554788	,152.922969
BusStops	,-27.507308	,152.950072
BusStops	,-27.507685	,152.956475
BusStops	,-27.506539	,152.959225
BusStops	,-27.505092	,152.960793
BusStops	,-27.478537	,152.987127
BusStops	,-27.477638	,152.990471
BusStops	,-27.532707	,152.94931
BusStops	,-27.49367	,152.98507
BusStops	,-27.495036	,152.986643
BusStops	,-27.501583	,153.03602
BusStops	,-27.501274	,153.036778
BusStops	,-27.535227	,152.901761
BusStops	,-27.557082	,153.088207
BusStops	,-27.559092	,153.083592
BusStops	,-27.561928	,153.074994
BusStops	,-27.561751	,153.070684
BusStops	,-27.519781	,152.9404
BusStops	,-27.564604	,152.875616
BusStops	,-27.563551	,152.882367
BusStops	,-27.46427	,153.008216
BusStops	,-27.475898	,152.992771
BusStops	,-27.47386	,152.995436
BusStops	,-27.472499	,152.997253
BusStops	,-27.469446	,153.003052
BusStops	,-27.551928	,153.090917
BusStops	,-27.553836	,153.090561
BusStops	,-27.554989	,153.094666
BusStops	,-27.554925	,153.097583
BusStops	,-27.503457	,152.989557
BusStops	,-27.536066	,152.940303
BusStops	,-27.536259	,152.941638
BusStops	,-27.561241	,153.068523
BusStops	,-27.561638	,153.071284
BusStops	,-27.561612	,153.075185
BusStops	,-27.558535	,153.084376
BusStops	,-27.560703	,153.086893
BusStops	,-27.559945	,153.085763
BusStops	,-27.560261	,153.086333
BusStops	,-27.561487	,153.088986
BusStops	,-27.509167	,153.020109
BusStops	,-27.509626	,153.023165
BusStops	,-27.508623	,153.003141
BusStops	,-27.510435	,153.004982
BusStops	,-27.510417	,153.006367
BusStops	,-27.511586	,153.006559
BusStops	,-27.500475	,152.978938
BusStops	,-27.502204	,152.978504
BusStops	,-27.503389	,152.978275
BusStops	,-27.501673	,152.978508
BusStops	,-27.497149	,152.979882
BusStops	,-27.507295	,152.929827
BusStops	,-27.509697	,153.022948
BusStops	,-27.465759	,153.003807
BusStops	,-27.466528	,153.001505
BusStops	,-27.471237	,152.995585
BusStops	,-27.471867	,152.993726
BusStops	,-27.510685	,153.007063
BusStops	,-27.511504	,153.006925
BusStops	,-27.512989	,153.006653
BusStops	,-27.514319	,153.009515
BusStops	,-27.453626	,152.991234
BusStops	,-27.454301	,152.988899
BusStops	,-27.454134	,152.989224
BusStops	,-27.538295	,152.942583
BusStops	,-27.411479	,153.02398
BusStops	,-27.41119	,153.021799
BusStops	,-27.410705	,153.018033
BusStops	,-27.410391	,153.015729
BusStops	,-27.409938	,153.012257
BusStops	,-27.4095	,153.008975
BusStops	,-27.409202	,153.007089
BusStops	,-27.605563	,153.04263
BusStops	,-27.558609	,153.091193
BusStops	,-27.558472	,153.093303
BusStops	,-27.501659	,152.982652
BusStops	,-27.501467	,152.982689
BusStops	,-27.501454	,152.982818
BusStops	,-27.499692	,152.97866
BusStops	,-27.49723	,152.953128
BusStops	,-27.49528	,152.952213
BusStops	,-27.494531	,152.948462
BusStops	,-27.493908	,152.943959
BusStops	,-27.488862	,152.941281
BusStops	,-27.407393	,152.998734
BusStops	,-27.40732	,152.994703
BusStops	,-27.509247	,153.019966
BusStops	,-27.507397	,153.019003
BusStops	,-27.486252	,152.992387
BusStops	,-27.500256	,152.966941
BusStops	,-27.500158	,152.96674
BusStops	,-27.498117	,152.969793
BusStops	,-27.494898	,152.975979
BusStops	,-27.492651	,152.977675
BusStops	,-27.507431	,152.929691
BusStops	,-27.49096	,152.89651
BusStops	,-27.4897	,152.891455
BusStops	,-27.531598	,152.943509
BusStops	,-27.532055	,152.944245
BusStops	,-27.530841	,152.941444
BusStops	,-27.530572	,152.939716
BusStops	,-27.52978	,152.934556
BusStops	,-27.533058	,152.9336
BusStops	,-27.342874	,153.005951
BusStops	,-27.335935	,153.008371
BusStops	,-27.493317	,152.996629
BusStops	,-27.49382	,152.997566
BusStops	,-27.494374	,152.999733
BusStops	,-27.557848	,153.097547
BusStops	,-27.557753	,153.097651
BusStops	,-27.569795	,153.083878
BusStops	,-27.570263	,153.08161
BusStops	,-27.566286	,153.074589
BusStops	,-27.469265	,153.02405
BusStops	,-27.467821	,153.025659
BusStops	,-27.46801	,153.025688
BusStops	,-27.343666	,152.950296
BusStops	,-27.464388	,153.019578
BusStops	,-27.465678	,153.023534
BusStops	,-27.406375	,152.990672
BusStops	,-27.445952	,152.987444
BusStops	,-27.447249	,152.984196
BusStops	,-27.448027	,152.981621
BusStops	,-27.448354	,152.97951
BusStops	,-27.449212	,152.977943
BusStops	,-27.448257	,152.974523
BusStops	,-27.44828	,152.971939
